,Date,Open,High,Low,Close,Volume,Stock,SHigh
14,2024-03-07 00:00:00-05:00,18.89627161038857,18.91565284537495,18.74122542709011,18.789676666259766,11084100,INFY,0.000172572797611366
15,2024-03-08 00:00:00-05:00,18.79936695706293,18.84782004368688,18.65401139378361,18.6637020111084,8183300,INFY,0.00017195113305897735
16,2024-03-11 00:00:00-04:00,18.61525025417539,18.70246396803193,18.576489630403817,18.624940872192383,8544100,INFY,0.0001706189940722296
17,2024-03-12 00:00:00-04:00,18.82843909159131,18.96410403958173,18.750916000125883,18.818748474121094,11415900,INFY,0.00017301683632434386
18,2024-03-13 00:00:00-04:00,18.750916044583303,18.847820371218912,18.692774187920453,18.789676666259766,7171000,INFY,0.000171951136060697
19,2024-03-14 00:00:00-04:00,19.186982159156805,19.293577100047578,18.964103508472686,19.05131721496582,8476900,INFY,0.00017603634484472745
20,2024-03-15 00:00:00-04:00,19.012556886623475,19.051317507718124,18.62493958589934,18.63463020324707,13296100,INFY,0.00017381611809189626
21,2024-03-18 00:00:00-04:00,18.59586972972231,18.634630351124553,18.47958416892302,18.576488494873047,6324200,INFY,0.00016999732204863336
22,2024-03-19 00:00:00-04:00,18.111349391413203,18.266395568847656,18.05320568865311,18.266395568847656,9561000,INFY,0.00016662257553365405
23,2024-03-20 00:00:00-04:00,18.091969238563546,18.34391975402832,18.0628973854458,18.34391975402832,9677300,INFY,0.00016733305831897747
24,2024-03-21 00:00:00-04:00,17.781876513701903,17.917541462310624,17.56868662497813,17.646209716796875,22905000,INFY,0.00016342544631899232
25,2024-03-22 00:00:00-04:00,17.549307696447165,17.558998314214563,17.142310991698263,17.1713809967041,15028500,INFY,0.00016013952033442025
26,2024-03-25 00:00:00-04:00,17.239215518223876,17.239215518223876,17.045406857252246,17.08416748046875,12454500,INFY,0.00015720881979155733
27,2024-03-26 00:00:00-04:00,17.161690333598248,17.268285280461654,17.093857857702023,17.20045280456543,10500900,INFY,0.00015747523427363483
28,2024-03-27 00:00:00-04:00,17.2779745631573,17.287665180150313,17.13261900485449,17.239213943481445,6074600,INFY,0.0001576528444617071
29,2024-03-28 00:00:00-04:00,17.239214888291105,17.43302169388453,17.239214888291105,17.374879837036133,7019600,INFY,0.00015898498746330227
30,2024-04-01 00:00:00-04:00,17.336116844152926,17.365188695848587,16.958192013590565,17.035715103149414,14601600,INFY,0.00015836332111145217
31,2024-04-02 00:00:00-04:00,16.890359541263603,17.064786954845076,16.85159707233605,17.035715103149414,12687000,INFY,0.00015561024134457942
32,2024-04-03 00:00:00-04:00,17.00664419125106,17.268285326081717,16.97757418624522,17.1713809967041,8871400,INFY,0.00015747523469172717
33,2024-04-04 00:00:00-04:00,17.190762186823633,17.46209393870487,17.10354847544382,17.20045280456543,12716500,INFY,0.00015925142469740445
34,2024-04-05 00:00:00-04:00,17.152000754294882,17.29735631696594,17.10354766787369,17.27797508239746,5967200,INFY,0.00015774166043393137
35,2024-04-08 00:00:00-04:00,17.190761331439766,17.403949366262346,17.18107071418016,17.30704689025879,8716600,INFY,0.00015871854947034937
36,2024-04-09 00:00:00-04:00,17.471784864676206,17.70435414969315,17.4524036288507,17.6268310546875,13467900,INFY,0.0001614716571200333
37,2024-04-10 00:00:00-04:00,17.442710876464844,17.52023396198395,17.307045938880442,17.442710876464844,11553000,INFY,0.00015978425823292403
38,2024-04-11 00:00:00-04:00,17.578375959342416,17.578375959342416,17.297355465123943,17.38456916809082,13389200,INFY,0.00016031710986020968
39,2024-04-12 00:00:00-04:00,17.22952470330848,17.307047797151302,16.987264804012618,17.1713809967041,17657700,INFY,0.0001578304795530225
40,2024-04-15 00:00:00-04:00,17.142310099083584,17.161689485312927,16.725622798264546,16.735313415527344,11374300,INFY,0.00015649832007241438
41,2024-04-16 00:00:00-04:00,16.454290865051487,16.657790128569236,16.454290865051487,16.522123336791992,13033300,INFY,0.00015188025388226194
42,2024-04-17 00:00:00-04:00,16.609336666252876,16.648099133966454,16.34769740237099,16.425220489501953,17034100,INFY,0.00015179143921337
43,2024-04-18 00:00:00-04:00,15.75658330554271,16.376768026117315,15.543395269919255,15.9988431930542,31702900,INFY,0.00014930478191022906
44,2024-04-19 00:00:00-04:00,16.241101455263518,16.425219468869887,16.16357837294969,16.289552688598633,16181900,INFY,0.00014974882290104456
45,2024-04-22 00:00:00-04:00,16.522123430846996,16.851597022573234,16.4349097243138,16.76438331604004,19944700,INFY,0.00015365642813737926
46,2024-04-23 00:00:00-04:00,16.764384281903492,16.832218606234598,16.599647476549226,16.628719329833984,8832400,INFY,0.00015347883154370536
47,2024-04-24 00:00:00-04:00,16.628717710962967,16.696550180393963,16.405839069033643,16.512434005737305,10685000,INFY,0.0001522354765720011
48,2024-04-25 00:00:00-04:00,16.493054723189154,16.57057781860911,16.30893667845561,16.48336410522461,10657300,INFY,0.00015108098272900104
49,2024-04-26 00:00:00-04:00,16.580266036052194,16.59964542087911,16.357385551729525,16.415529251098633,8845000,INFY,0.00015134737741570863
50,2024-04-29 00:00:00-04:00,16.42522167200418,16.56088662217626,16.405840436752076,16.44460105895996,7426500,INFY,0.00015099216621040516
51,2024-04-30 00:00:00-04:00,16.40583972321687,16.42522095762603,16.192649841308594,16.192649841308594,11349100,INFY,0.00014974883654498818
52,2024-05-01 00:00:00-04:00,16.20234037126925,16.367077166267578,16.163579750955886,16.25079345703125,6966200,INFY,0.0001492159684763029
53,2024-05-02 00:00:00-04:00,16.328316976853657,16.38645883300617,16.115127090467315,16.347698211669922,8716700,INFY,0.0001493935948587867
54,2024-05-03 00:00:00-04:00,16.396149302723103,16.463981775672732,16.338007447094316,16.405839920043945,4035300,INFY,0.00015010406625689108
55,2024-05-06 00:00:00-04:00,16.473672911838115,16.512435382342325,16.42522167200418,16.44460105895996,4209700,INFY,0.00015054812707926995
56,2024-05-07 00:00:00-04:00,16.531815045752285,16.657791228701278,16.463982569531915,16.599647521972656,8843200,INFY,0.00015188026396459786
57,2024-05-08 00:00:00-04:00,16.46398205649163,16.609337622190996,16.37676834741275,16.56088638305664,4739100,INFY,0.000151436203143679
58,2024-05-09 00:00:00-04:00,16.512435382342325,16.531814769298105,16.36707796624787,16.44460105895996,12308400,INFY,0.00015072573256831983
59,2024-05-10 00:00:00-04:00,16.415530685230564,16.434910071750547,16.270175120701147,16.347698211669922,10340700,INFY,0.00014983763397993652
60,2024-05-13 00:00:00-04:00,16.415529915548152,16.512434236789595,16.367076830779332,16.396148681640625,5923300,INFY,0.0001505481165806689
61,2024-05-14 00:00:00-04:00,16.473671725847737,16.48336234277613,16.338006785442595,16.425220489501953,9395500,INFY,0.0001502816825615924
62,2024-05-15 00:00:00-04:00,16.493053333643907,16.599646425680604,16.338007155866688,16.522123336791992,4019700,INFY,0.0001513473866243725
63,2024-05-16 00:00:00-04:00,16.67716975580118,16.754694694107407,16.619027900367772,16.706241607666016,10753400,INFY,0.00015276835126082412
64,2024-05-17 00:00:00-04:00,16.619028757548865,16.638409993125073,16.493054422896225,16.599647521972656,7986000,INFY,0.00015170264153357068
65,2024-05-20 00:00:00-04:00,16.628719375336967,16.686861233769235,16.580268134692805,16.599647521972656,6096100,INFY,0.00015214668067213135
66,2024-05-21 00:00:00-04:00,16.531815346750935,16.58026843657365,16.473673487260065,16.48336410522461,7889700,INFY,0.00015116979394613162
67,2024-05-22 00:00:00-04:00,16.725622798264546,16.774074036282283,16.657790325721216,16.735313415527344,8385600,INFY,0.00015294595633947222
68,2024-05-23 00:00:00-04:00,16.900048628748955,16.977571711290626,16.832216162562002,16.861286163330078,9249300,INFY,0.00015481094330592446
69,2024-05-24 00:00:00-04:00,16.861287552077936,16.938810641004647,16.793455080304092,16.822526931762695,9241000,INFY,0.0001544557112823344
70,2024-05-28 00:00:00-04:00,16.77407517492607,16.851598269994557,16.735314551540018,16.78376579284668,11508000,INFY,0.00015365643956957134
71,2024-05-29 00:00:00-04:00,16.58995838454495,16.619028388968186,16.47367282196307,16.502744674682617,8563800,INFY,0.0001515250157246269
72,2024-05-30 00:00:00-04:00,16.38645883300617,16.434910071750547,16.25079388588488,16.347698211669922,11351700,INFY,0.00014983763397993652
73,2024-05-31 00:00:00-04:00,16.54048877949922,16.62946944625148,16.243887814153645,16.56026268005371,14253800,INFY,0.00015162070446283254
74,2024-06-03 00:00:00-04:00,16.678903996751874,16.70856296148344,16.49105571523261,16.659130096435547,8585300,INFY,0.00015234556962422788
75,2024-06-04 00:00:00-04:00,16.500942753734115,16.609695434570312,16.372414286732784,16.609695434570312,8822800,INFY,0.0001514394823724163
76,2024-06-05 00:00:00-04:00,16.896410625195358,16.98539128762238,16.80742996276833,16.955730438232422,7513200,INFY,0.0001548826070629738
77,2024-06-06 00:00:00-04:00,17.232559751402054,17.351199380065434,17.19301195135233,17.3413143157959,7386000,INFY,0.00015823511379112727
78,2024-06-07 00:00:00-04:00,17.85542308501011,17.96417765286823,17.70712260158546,17.80599021911621,11158200,INFY,0.00016385285114094595
79,2024-06-10 00:00:00-04:00,17.50938619766001,17.667575506594833,17.45006638539872,17.637914657592773,6404300,INFY,0.00016113459336724423
80,2024-06-11 00:00:00-04:00,17.608253916789543,17.61814086651765,17.40063362972783,17.588481903076172,5756500,INFY,0.00016068154170740867
81,2024-06-12 00:00:00-04:00,17.598368345203603,17.70712291498659,17.548935478434785,17.657690048217773,6033900,INFY,0.00016149703191208054
82,2024-06-13 00:00:00-04:00,17.647803188565575,17.69723605558887,17.539048618222726,17.60825538635254,6851000,INFY,0.00016140642220897146
83,2024-06-14 00:00:00-04:00,17.47972734180984,17.608253916789543,17.420407529184043,17.588481903076172,6694600,INFY,0.00016059093117645236
84,2024-06-17 00:00:00-04:00,17.568707702958815,17.786214936026333,17.529159904723187,17.73678207397461,6348700,INFY,0.00016222188337971247
85,2024-06-18 00:00:00-04:00,17.776329570069187,17.865310238283367,17.67746195141532,17.707122802734375,10828100,INFY,0.0001629467649185847
86,2024-06-20 00:00:00-04:00,18.211345987032725,18.270665804013625,17.954290932458182,18.063045501708984,17345600,INFY,0.00016666171078631918
87,2024-06-21 00:00:00-04:00,18.003723456132402,18.0333843069295,17.697235540867524,17.855422973632812,22822100,INFY,0.0001644871065829835
88,2024-06-24 00:00:00-04:00,17.78621642244661,17.98395165866415,17.756555571291088,17.93451690673828,5758800,INFY,0.00016403407317742587
89,2024-06-25 00:00:00-04:00,18.053158023923416,18.15202563983232,17.95429040801451,18.132251739501953,8733100,INFY,0.0001655744140401189
90,2024-06-26 00:00:00-04:00,18.082819493368948,18.142139310647554,17.95429102256514,18.01361083984375,8693400,INFY,0.0001654838091962312
91,2024-06-27 00:00:00-04:00,18.40908122862182,18.488174946527845,18.339872575428934,18.41896629333496,8949300,INFY,0.00016865510808609962
92,2024-06-28 00:00:00-04:00,18.47828727010202,18.527720134697564,18.32998679057248,18.409080505371094,9520300,INFY,0.00016901752628335618
93,2024-07-01 00:00:00-04:00,18.666134523091397,18.735343176749904,18.498060135692445,18.547494888305664,8064200,INFY,0.00017092032083541634
94,2024-07-02 00:00:00-04:00,18.883642308190826,19.04182973371709,18.82432249505419,19.012168884277344,10531700,INFY,0.0001737291658706886
95,2024-07-03 00:00:00-04:00,19.071491458168545,19.20990499041881,19.061604507901677,19.150585174560547,7252400,INFY,0.0001752695184232127
96,2024-07-05 00:00:00-04:00,19.229677616263988,19.348317240116184,19.130810005891945,19.209903717041016,7709600,INFY,0.00017653801960718129
97,2024-07-08 00:00:00-04:00,19.387866429971137,19.40763844487027,19.249451011219488,19.279111862182617,10910900,INFY,0.00017708167826910987
98,2024-07-09 00:00:00-04:00,19.35820598701391,19.368092937543338,19.071491964632514,19.081377029418945,12586700,INFY,0.00017671925714688602
99,2024-07-10 00:00:00-04:00,19.22967889095255,19.288998706810812,18.942962990442204,19.150585174560547,16768700,INFY,0.0001759943854281714
100,2024-07-11 00:00:00-04:00,19.41752572737188,19.84265516973476,19.36809286066396,19.66469383239746,14459300,INFY,0.00018106845857029886
101,2024-07-12 00:00:00-04:00,19.931635551154734,20.228236518613713,19.90197470011165,20.168916702270508,10583500,INFY,0.0001846021804673026
102,2024-07-15 00:00:00-04:00,19.941521547095256,20.178802686854684,19.941521547095256,20.07993507385254,11641700,INFY,0.00018414913621542798
103,2024-07-16 00:00:00-04:00,20.277671499458226,20.42597198486328,20.238123697620622,20.42597198486328,7137500,INFY,0.00018641435875064508
104,2024-07-17 00:00:00-04:00,20.307332247650372,20.445745781892715,20.228236644377066,20.29744529724121,14389200,INFY,0.00018659557887385118
105,2024-07-18 00:00:00-04:00,21.414644173625398,22.353883714084198,21.27623064015512,21.997961044311523,42176100,INFY,0.00020408301391989963
106,2024-07-19 00:00:00-04:00,21.068608110451233,21.622266006784795,21.068608110451233,21.434417724609375,16443500,INFY,0.00019737798651119274
107,2024-07-22 00:00:00-04:00,21.43441826717407,21.54317283630371,21.216909128914793,21.54317283630371,8459600,INFY,0.0001966531245093219
108,2024-07-23 00:00:00-04:00,21.61237824395588,21.849659382429977,21.48384978202646,21.829885482788086,9992300,INFY,0.0001994619694452408
109,2024-07-24 00:00:00-04:00,21.622266024297385,21.859547171885552,21.58271822349456,21.61237907409668,7859100,INFY,0.00019955258767201373
110,2024-07-25 00:00:00-04:00,21.543172000913206,21.879318874224193,21.543172000913206,21.760679244995117,11403500,INFY,0.0001997337885980913
111,2024-07-26 00:00:00-04:00,22.205581387685573,22.680145576886034,22.18580937268207,22.531845092773438,15980100,INFY,0.00020707309290606452
112,2024-07-29 00:00:00-04:00,22.373655012342635,22.46263567693544,22.255015383380826,22.343996047973633,8940800,INFY,0.0002050796886646374
113,2024-07-30 00:00:00-04:00,22.29456204108455,22.42309051011168,22.24512917499286,22.353883743286133,6682900,INFY,0.00020471727066300927
114,2024-07-31 00:00:00-04:00,22.314334598547838,22.393428310979058,21.503623574692092,21.879318237304688,18250700,INFY,0.00020444542669832325
115,2024-08-01 00:00:00-04:00,22.03750873426707,22.185809217341294,21.918867216361917,22.047393798828125,10759600,INFY,0.00020254266833213955
116,2024-08-02 00:00:00-04:00,21.582717258487712,21.602491158004995,21.236681559906657,21.52339744567871,10940900,INFY,0.0001971967567490523
117,2024-08-05 00:00:00-04:00,20.30733130471863,20.791780537815335,20.1491419912602,20.56438446044922,14844400,INFY,0.00018976686969920687
118,2024-08-06 00:00:00-04:00,20.732459604617794,20.851101122662207,20.65336588783584,20.752233505249023,9996700,INFY,0.00019031052267989675
119,2024-08-07 00:00:00-04:00,21.04883484475754,21.187248367742768,20.71268610115672,20.732458114624023,8944600,INFY,0.0001933911978318776
120,2024-08-08 00:00:00-04:00,20.66325252934766,20.930194526651032,20.643478629011945,20.90053367614746,8243300,INFY,0.0001910353868217866
121,2024-08-09 00:00:00-04:00,20.989514775496716,21.177363061080545,20.900534107890845,21.0587215423584,7794500,INFY,0.00019330060235906113
122,2024-08-12 00:00:00-04:00,21.068607330322266,21.20702274215187,20.96973971779908,21.068607330322266,11669500,INFY,0.00019357242324657194
123,2024-08-13 00:00:00-04:00,21.137813922991892,21.424529808423877,21.137813922991892,21.345436096191406,7691800,INFY,0.00019556580151829878
124,2024-08-14 00:00:00-04:00,21.365210434587823,21.523397862302385,21.315775684837718,21.503623962402344,5350300,INFY,0.00019647189359956878
125,2024-08-15 00:00:00-04:00,21.642037710067655,21.75079227487978,21.562943995406897,21.582717895507812,6838200,INFY,0.00019855588603674785
126,2024-08-16 00:00:00-04:00,21.750792294935543,21.819999059609653,21.651924680082708,21.760679244995117,5219100,INFY,0.00019919014267631873
127,2024-08-19 00:00:00-04:00,21.839772456620263,22.0572796956916,21.800224657293004,22.00784683227539,5276900,INFY,0.0002013647389888623
128,2024-08-20 00:00:00-04:00,22.017733673402837,22.136373299313153,21.93863996088168,22.057279586791992,5588900,INFY,0.0002020896049603182
129,2024-08-21 00:00:00-04:00,22.126486592927062,22.324221819276527,22.116601528778176,22.314334869384766,7843700,INFY,0.0002038111727442483
130,2024-08-22 00:00:00-04:00,22.15614752915065,22.25501514271159,22.057279915589714,22.08694076538086,4273000,INFY,0.00020317691709597222
131,2024-08-23 00:00:00-04:00,22.096827715311242,22.15614752915065,21.899092488189368,22.08694076538086,4428500,INFY,0.00020227082905006298
132,2024-08-26 00:00:00-04:00,22.057279719552923,22.245127995074892,22.057279719552923,22.185808181762695,4569000,INFY,0.00020308630475125098
133,2024-08-27 00:00:00-04:00,22.30444783412323,22.65048353603891,22.27478887030434,22.541728973388672,8258200,INFY,0.00020680125039201127
134,2024-08-28 00:00:00-04:00,22.759237705518583,23.21402607648507,22.709802957102987,22.739463806152344,7492200,INFY,0.00021196592607162476
135,2024-08-29 00:00:00-04:00,22.749352261339645,23.055840178827733,22.749352261339645,22.93720054626465,5756200,INFY,0.0002105162061306211
136,2024-08-30 00:00:00-04:00,23.026181429800385,23.10527514749954,22.867992108659095,23.016294479370117,6375000,INFY,0.00021096926080191458
137,2024-09-03 00:00:00-04:00,22.917425548674032,23.06572602515114,22.630709659841138,22.719690322875977,5793200,INFY,0.0002106068065492487
138,2024-09-04 00:00:00-04:00,22.60105091401877,22.838332055819713,22.57139006414007,22.798784255981445,5558000,INFY,0.00020852281817426816
139,2024-09-05 00:00:00-04:00,22.769124851013554,22.937199225586337,22.591163526672627,22.640596389770508,6270100,INFY,0.0002094289021529535
140,2024-09-06 00:00:00-04:00,22.56150264832486,22.660370260136197,22.23524084936744,22.28467559814453,7517300,INFY,0.00020689185885513792
141,2024-09-09 00:00:00-04:00,22.502183057706766,22.502183057706766,22.304447832131785,22.36376953125,4585000,INFY,0.00020544212695634183
142,2024-09-10 00:00:00-04:00,22.512070141257073,22.670257568359375,22.39342862805891,22.670257568359375,6484400,INFY,0.00020698247267157962
143,2024-09-11 00:00:00-04:00,22.630710929139337,22.69003263165168,22.304449108293372,22.660371780395508,5590600,INFY,0.00020716370439965417
144,2024-09-12 00:00:00-04:00,22.98663330078125,23.06572701735422,22.81855891734582,22.98663330078125,5643300,INFY,0.0002106068156424524
145,2024-09-13 00:00:00-04:00,23.006407312883606,23.06572712916515,22.887765794577565,22.93720054626465,5273400,INFY,0.00021060681666716156
146,2024-09-16 00:00:00-04:00,22.93719980096831,23.026180465370864,22.78889743646879,22.92731285095215,6747300,INFY,0.0002102443849463078
147,2024-09-17 00:00:00-04:00,23.0162943391543,23.15470787284886,22.561504050847514,22.70980453491211,10352700,INFY,0.0002114222949139206
148,2024-09-18 00:00:00-04:00,22.22535514831543,22.44286428366942,22.136374481260244,22.22535514831543,7051700,INFY,0.00020489849057110527
149,2024-09-19 00:00:00-04:00,22.47252359249698,22.55161731045072,22.36377090889995,22.4329776763916,6281100,INFY,0.0002058951750664001
150,2024-09-20 00:00:00-04:00,22.383541460610633,22.640596498589378,22.353882496906493,22.591163635253906,21841100,INFY,0.0002067106390571179
151,2024-09-23 00:00:00-04:00,22.46263664203489,22.47252359249698,22.235242438635762,22.4329776763916,4900300,INFY,0.0002051703080471286
152,2024-09-24 00:00:00-04:00,22.363770365584838,22.462636096317887,22.205581047777493,22.324222564697266,7015300,INFY,0.00020507969250813484
153,2024-09-25 00:00:00-04:00,22.255016215129814,22.353883833454958,22.19569639843192,22.3044490814209,9151500,INFY,0.00020408301501389204
154,2024-09-26 00:00:00-04:00,22.78889750426688,22.996519683738157,22.601051110629662,22.69991683959961,10927900,INFY,0.0002099725539725263
155,2024-09-27 00:00:00-04:00,22.363769595686747,22.44286330899606,22.08694065623272,22.13637351989746,9702000,INFY,0.0002048984816385555
156,2024-09-30 00:00:00-04:00,22.02762147775446,22.166035008600574,21.829886245908934,22.01773452758789,11576900,INFY,0.00020236144443573956
157,2024-10-01 00:00:00-04:00,22.166034369542032,22.26490198261439,22.01773389280493,22.13637351989746,8366500,INFY,0.000203267526620417
158,2024-10-02 00:00:00-04:00,22.106715082572606,22.18580879776591,21.91886680183491,22.067167282104492,5273100,INFY,0.0002025426644868739
159,2024-10-03 00:00:00-04:00,21.938639767097595,22.17592090256517,21.938639767097595,22.156147003173828,7816800,INFY,0.0002024520452909825
160,2024-10-04 00:00:00-04:00,22.353883757541134,22.62082387464662,22.334109856794665,22.531845092773438,9261000,INFY,0.00020652942968485215
161,2024-10-07 00:00:00-04:00,22.472522754884455,22.808671515094407,22.462635804790878,22.650484085083008,7549400,INFY,0.00020825098940832105
162,2024-10-08 00:00:00-04:00,22.877878208928564,23.095387338825656,22.818558394294314,23.05583953857422,7722500,INFY,0.00021087864239901239
163,2024-10-09 00:00:00-04:00,23.055839648865476,23.115159463783492,22.947085083396686,23.006406784057617,4269500,INFY,0.00021105984719825107
164,2024-10-10 00:00:00-04:00,22.3736549025127,22.472522516657477,22.195695459943575,22.393428802490234,7665900,INFY,0.00020517029818742553
165,2024-10-11 00:00:00-04:00,22.571389954984717,22.72957738208702,22.521957091168826,22.670257568359375,5065600,INFY,0.00020752611858522408
166,2024-10-14 00:00:00-04:00,23.016292793222114,23.18436716673775,22.937199081317274,23.095386505126953,7100000,INFY,0.0002116941122530361
167,2024-10-15 00:00:00-04:00,22.917426630586537,23.016294248153024,22.70980444512262,22.759239196777344,10562700,INFY,0.00021015378112855884
168,2024-10-16 00:00:00-04:00,22.502182864502164,22.670257239074946,22.442863051636138,22.640596389770508,13868500,INFY,0.00020698246965379985
169,2024-10-17 00:00:00-04:00,21.928754197011326,22.472523264283613,21.770566763414188,22.403316497802734,16539000,INFY,0.00020517030503916473
170,2024-10-18 00:00:00-04:00,22.136374807169663,22.2846771782737,21.96830042089567,22.255016326904297,11307600,INFY,0.00020344875956159015
171,2024-10-21 00:00:00-04:00,21.740906102791705,22.027622007285913,21.731019152387457,21.948528289794922,10411900,INFY,0.0002010929363634542
172,2024-10-22 00:00:00-04:00,21.800224852512567,21.99796007943384,21.800224852512567,21.908979415893555,5733800,INFY,0.00020082109488496217
173,2024-10-23 00:00:00-04:00,21.928753206539668,22.116601482605198,21.8595464431847,21.958412170410156,4532000,INFY,0.0002019084029860848
174,2024-10-24 00:00:00-04:00,21.9584117274604,22.067166288106026,21.770565340927018,21.80022430419922,7199600,INFY,0.00020145534624516033
175,2024-10-25 00:00:00-04:00,21.80022577930178,21.839773580664474,21.622266330398528,21.642038345336914,6572800,INFY,0.00019937136943497122
176,2024-10-28 00:00:00-04:00,21.95841322820188,21.968300178549278,21.80022579412942,21.81999969482422,3887200,INFY,0.00020054927198293783
177,2024-10-29 00:00:00-04:00,21.68000030517578,21.969999313354492,21.6299991607666,21.770000457763672,8789300,INFY,0.00020056484397542294
178,2024-10-30 00:00:00-04:00,21.520000457763672,21.559999465942383,21.110000610351562,21.1200008392334,8486700,INFY,0.0001968073348459469
179,2024-10-31 00:00:00-04:00,21.040000915527344,21.079999923706055,20.8700008392334,20.90999984741211,8615100,INFY,0.00019240830232561417
180,2024-11-01 00:00:00-04:00,20.8799991607666,21.040000915527344,20.760000228881836,20.760000228881836,9285500,INFY,0.0001920417250223538
181,2024-11-04 00:00:00-05:00,20.760000228881836,20.8799991607666,20.649999618530273,20.719999313354492,11936900,INFY,0.00019057536336870818
182,2024-11-05 00:00:00-05:00,20.780000686645508,20.809999465942383,20.65999984741211,20.709999084472656,9558400,INFY,0.0001899338399778515
183,2024-11-06 00:00:00-05:00,21.510000228881836,21.600000381469727,21.200000762939453,21.399999618530273,17779900,INFY,0.00019717392962940867
184,2024-11-07 00:00:00-05:00,21.440000534057617,21.65999984741211,21.34000015258789,21.649999618530273,12341100,INFY,0.0001977238043243999
185,2024-11-08 00:00:00-05:00,21.65999984741211,22.0,21.65999984741211,21.75,7743000,INFY,0.00020083979006301926
186,2024-11-11 00:00:00-05:00,21.8799991607666,22.1299991607666,21.770000457763672,22.040000915527344,6092100,INFY,0.0002020311881488672
187,2024-11-12 00:00:00-05:00,22.020000457763672,22.170000076293945,21.989999771118164,22.020000457763672,3848800,INFY,0.00020239778293232893
188,2024-11-13 00:00:00-05:00,21.979999542236328,22.059999465942383,21.799999237060547,22.040000915527344,5432100,INFY,0.0002013896647580105
189,2024-11-14 00:00:00-05:00,21.940000534057617,22.030000686645508,21.809999465942383,21.81999969482422,6169200,INFY,0.00020111473615061558
190,2024-11-15 00:00:00-05:00,21.709999084472656,21.75,21.3700008392334,21.530000686645508,7650200,INFY,0.00019854862510698746
191,2024-11-18 00:00:00-05:00,21.329999923706055,21.670000076293945,21.270000457763672,21.600000381469727,4816400,INFY,0.00019781545302026535
192,2024-11-19 00:00:00-05:00,21.43000030517578,21.950000762939453,21.43000030517578,21.729999542236328,6033100,INFY,0.00020038156406389346
193,2024-11-20 00:00:00-05:00,22.0,22.030000686645508,21.799999237060547,21.989999771118164,7812600,INFY,0.00020111473615061558
194,2024-11-21 00:00:00-05:00,21.81999969482422,22.040000915527344,21.770000457763672,21.959999084472656,6121500,INFY,0.00020120638484648102
195,2024-11-22 00:00:00-05:00,22.40999984741211,22.809999465942383,22.299999237060547,22.790000915527344,8678600,INFY,0.0002082631596261059
196,2024-11-25 00:00:00-05:00,22.479999542236328,22.8799991607666,22.450000762939453,22.84000015258789,11805800,INFY,0.0002089046830169626
197,2024-11-26 00:00:00-05:00,22.940000534057617,23.200000762939453,22.899999618530273,23.18000030517578,7339500,INFY,0.00021183738884405248
198,2024-11-27 00:00:00-05:00,23.010000228881836,23.1200008392334,22.56999969482422,22.739999771118164,9141100,INFY,0.00021110421675733036
199,2024-11-29 00:00:00-05:00,22.139999389648438,22.239999771118164,22.0,22.06999969482422,5620900,INFY,0.00020303930632318564
200,2024-12-02 00:00:00-05:00,22.110000610351562,22.280000686645508,22.010000228881836,22.200000762939453,5836200,INFY,0.0002034059011066474
201,2024-12-03 00:00:00-05:00,22.290000915527344,22.399999618530273,22.030000686645508,22.1200008392334,8215700,INFY,0.00020450565049662988
